sr no,date,start.time,end.time,transect,species,count,source,centroid.lat,centroid.long,management.regime,total.visits,distance.from.village,length,minimum.elevation,average.elevation,maximum.elevation
4061,04/05/2024,07:08,08:58,5,Maroon Oriole,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4062,04/05/2024,07:08,08:58,5,Large Hawk-Cuckoo,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4063,04/05/2024,07:08,08:58,5,Red-vented Bulbul,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4064,04/05/2024,07:08,08:58,5,Crested Finchbill,6,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4065,04/05/2024,07:08,08:58,5,Rusty-capped Fulvetta,7,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4066,04/05/2024,07:08,08:58,5,Beautiful Sibia,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4067,04/06/2024,07:13,08:51,5,Hill Partridge,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4068,04/06/2024,07:13,08:51,5,Grey Sibia,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4069,04/06/2024,07:13,08:51,5,Blue-winged Minla,6,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4070,04/06/2024,07:13,08:51,5,Rusty-fronted Barwing,7,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4071,04/06/2024,07:13,08:51,5,Black-throated Tit,4,s,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4072,04/06/2024,07:13,08:51,5,Great Barbet,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4073,04/06/2024,07:13,08:51,5,Minivet sp.,5,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4074,04/06/2024,07:13,08:51,5,Stripe-throated Yuhina,5,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4075,04/06/2024,07:13,08:51,5,Mrs. Gould's Sunbird,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4076,04/06/2024,07:13,08:51,5,Little Bunting,6,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4077,04/06/2024,07:13,08:51,5,Maroon Oriole,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4078,04/06/2024,07:13,08:51,5,Ashy Drongo,2,s,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4079,05/04/2024,07:10,08:25,5,Green-backed Tit,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4080,05/04/2024,07:10,08:25,5,Ashy Drongo,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4081,05/04/2024,07:10,08:25,5,Chestnut-headed Tesia,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4082,05/04/2024,07:10,08:25,5,Scarlet Minivet,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4083,05/04/2024,07:10,08:25,5,Grey-hooded Warbler,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4084,05/04/2024,07:10,08:25,5,Verditer Flycatcher,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4085,05/04/2024,07:10,08:25,5,Rufous-crowned Prinia,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4086,05/04/2024,07:10,08:25,5,Rusty-capped Fulvetta,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4087,05/04/2024,07:10,08:25,5,Rufous-backed Sibia,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4088,05/04/2024,07:10,08:25,5,Grey-bellied Tesia,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4089,05/04/2024,07:10,08:25,5,Mrs. Gould's Sunbird,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4090,05/05/2024,07:05,08:32,5,Mountain Bulbul,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4091,05/05/2024,07:05,08:32,5,Crested Finchbill,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4092,05/05/2024,07:05,08:32,5,Maroon Oriole,1,S+H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4093,05/05/2024,07:05,08:32,5,Golden-throated Barbet,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4094,05/05/2024,07:05,08:32,5,Great Barbet,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4095,05/05/2024,07:05,08:32,5,Blue-winged Minla,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4096,05/05/2024,07:05,08:32,5,Whiskered Yuhina,5,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4097,05/05/2024,07:05,08:32,5,Mrs. Gould's Sunbird,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4098,05/05/2024,07:05,08:32,5,Green-backed Tit,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4099,05/05/2024,07:05,08:32,5,Ashy-throated Warbler,6,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4100,05/05/2024,07:05,08:32,5,Red-tailed Minla,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4101,05/05/2024,07:05,08:32,5,Long-tailed Minivet,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4102,06/07/2024,07:13,08:23,5,Great Barbet,3,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4103,06/07/2024,07:13,08:23,5,Mrs. Gould's Sunbird,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4104,06/07/2024,07:13,08:23,5,Mountain Bulbul,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4105,06/07/2024,07:13,08:23,5,Grey Sibia,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4106,06/07/2024,07:13,08:23,5,Whiskered Yuhina,7,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4107,06/07/2024,07:13,08:23,5,Beautiful Sibia,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4108,06/07/2024,07:13,08:23,5,Maroon Oriole,1,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4109,06/07/2024,07:13,08:23,5,Silver-eared Mesia,6,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4110,06/07/2024,07:13,08:23,5,Wedge-tailed Green-Pigeon,3,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4111,06/07/2024,07:13,08:23,5,Striated Bulbul,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4112,06/07/2024,07:13,08:23,5,Lesser Cuckoo,1,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4113,06/08/2024,07:09,08:19,5,Lesser Cuckoo,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4114,06/08/2024,07:09,08:19,5,Great Barbet,4,S+H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4115,06/08/2024,07:09,08:19,5,Mrs. Gould's Sunbird,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4116,06/08/2024,07:09,08:19,5,Beautiful Sibia,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4117,06/08/2024,07:09,08:19,5,Mountain Bulbul,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4118,06/08/2024,07:09,08:19,5,Golden-throated Barbet,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4119,06/08/2024,07:09,08:19,5,Whiskered Yuhina,8,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4120,06/08/2024,07:09,08:19,5,Grey Sibia,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4121,06/08/2024,07:09,08:19,5,Maroon Oriole,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4122,06/08/2024,07:09,08:19,5,Large Hawk-Cuckoo,1,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4123,06/08/2024,07:09,08:19,5,Rusty-capped Fulvetta,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4124,06/08/2024,07:09,08:19,5,Hill Partridge,1,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4125,06/08/2024,07:09,08:19,5,Silver-eared Mesia,5,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4126,07/26/2024,07:00,08:21,5,Common Cuckoo,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4127,07/26/2024,07:00,08:21,5,Red-whiskered Bulbul,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4128,07/26/2024,07:00,08:21,5,Great Barbet,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4129,07/26/2024,07:00,08:21,5,Crested Finchbill,7,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4130,07/26/2024,07:00,08:21,5,Ashy Drongo,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4131,07/26/2024,07:00,08:21,5,Himalayan Black Bulbul,6,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4132,07/26/2024,07:00,08:21,5,Grey Sibia,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4133,07/26/2024,07:00,08:21,5,Maroon Oriole,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4134,07/26/2024,07:00,08:21,5,Blue-throated Barbet,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4135,07/26/2024,07:00,08:21,5,Mountain Imperial-Pigeon,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4136,07/25/2024,07:06,08:27,5,Ashy Drongo,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4137,07/25/2024,07:06,08:27,5,Himalayan Black Bulbul,5,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4138,07/25/2024,07:06,08:27,5,Great Barbet,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4139,07/25/2024,07:06,08:27,5,Maroon Oriole,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4140,07/25/2024,07:06,08:27,5,Flavescent Bulbul,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4141,07/25/2024,07:06,08:27,5,Grey Sibia,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4142,07/25/2024,07:06,08:27,5,Verditer Flycatcher,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4143,07/25/2024,07:06,08:27,5,Black-throated Tit,6,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4144,07/25/2024,07:06,08:27,5,Mrs. Gould's Sunbird,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4145,07/25/2024,07:06,08:27,5,Rusty-fronted Barwing,5,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4146,07/25/2024,07:06,08:27,5,Beautiful Sibia,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4147,07/25/2024,07:06,08:27,5,Yellow-bellied Fantail,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4148,08/09/2024,07:10,08:15,5,Rusty-capped Fulvetta,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4149,08/09/2024,07:10,08:15,5,Verditer Flycatcher,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4150,08/09/2024,07:10,08:15,5,Grey-hooded Warbler,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4151,08/09/2024,07:10,08:15,5,Scarlet Minivet,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4152,08/09/2024,07:10,08:15,5,Grey-cheeked Warbler,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4153,08/09/2024,07:10,08:15,5,Red-tailed Minla,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4154,08/09/2024,07:10,08:15,5,Striated Bulbul,3,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4155,08/09/2024,07:10,08:15,5,Great Barbet,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4156,08/10/2024,07:15,08:25,5,Mountain Bulbul,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4157,08/10/2024,07:15,08:25,5,Crested Finchbill,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4158,08/10/2024,07:15,08:25,5,Ashy Drongo,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4159,08/10/2024,07:15,08:25,5,White-throated Fantail,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4160,08/10/2024,07:15,08:25,5,Maroon Oriole,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4161,08/10/2024,07:15,08:25,5,Golden-throated Barbet,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4162,08/10/2024,07:15,08:25,5,Great Barbet,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4163,08/10/2024,07:15,08:25,5,Blue-winged Minla,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4164,08/10/2024,07:15,08:25,5,Whiskered Yuhina,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4165,09/05/2024,07:13,08:20,5,Great Barbet,4,S+H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4166,09/05/2024,07:13,08:20,5,Mrs. Gould's Sunbird,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4167,09/05/2024,07:13,08:20,5,Whiskered Yuhina,7,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4168,09/05/2024,07:13,08:20,5,Grey Sibia,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4169,09/05/2024,07:13,08:20,5,Maroon Oriole,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4170,09/05/2024,07:13,08:20,5,Silver-eared Mesia,6,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4171,09/05/2024,07:13,08:20,5,Hill Partridge,1,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4172,09/05/2024,07:13,08:20,5,Yellow-cheeked Tit,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4173,09/05/2024,07:13,08:20,5,Striated Bulbul,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4174,09/05/2024,07:13,08:20,5,Bar-throated Minla,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4175,09/05/2024,07:13,08:20,5,Beautiful Sibia,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4176,09/05/2024,07:13,08:20,5,Stripe-throated Yuhina,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4177,09/06/2024,07:08,08:22,5,Striated Bulbul,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4178,09/06/2024,07:08,08:22,5,Great Barbet,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4179,09/06/2024,07:08,08:22,5,Beautiful Sibia,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4180,09/06/2024,07:08,08:22,5,Mountain Bulbul,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4181,09/06/2024,07:08,08:22,5,Whiskered Yuhina,7,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4182,09/06/2024,07:08,08:22,5,Golden-throated Barbet,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4183,09/06/2024,07:08,08:22,5,Stripe-throated Yuhina,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4184,09/06/2024,07:08,08:22,5,Mrs. Gould's Sunbird,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4185,09/06/2024,07:08,08:22,5,Ashy Drongo,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4186,09/06/2024,07:08,08:22,5,Himalayan Cutia,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4187,09/06/2024,07:08,08:22,5,Barred Cuckoo-Dove,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4188,10/03/2024,06:58,07:49,5,Blue-winged Minla,8,S+H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4189,10/03/2024,06:58,07:49,5,Beautiful Sibia,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4190,10/03/2024,06:58,07:49,5,Ashy Drongo,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4191,10/03/2024,06:58,07:49,5,Rufous-throated Partridge,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4192,10/03/2024,06:58,07:49,5,Mrs. Gould's Sunbird,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4193,10/03/2024,06:58,07:49,5,Yellow-cheeked Tit,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4194,10/03/2024,06:58,07:49,5,Brown Bullfinch,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4195,10/03/2024,06:58,07:49,5,Rufous-winged Fulvetta,6,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4196,10/03/2024,06:58,07:49,5,Great Barbet,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4197,10/03/2024,06:58,07:49,5,White-throated Fantail,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4198,10/03/2024,06:58,07:49,5,Buff-barred Warbler,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4199,10/03/2024,06:58,07:49,5,Stripe-throated Yuhina,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4200,10/03/2024,06:58,07:49,5,Red-tailed Minla,6,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4201,10/04/2024,07:02,08:07,5,Great Barbet,5,S+H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4202,10/04/2024,07:02,08:07,5,Rufous-throated Partridge,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4203,10/04/2024,07:02,08:07,5,Green-tailed Sunbird,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4204,10/04/2024,07:02,08:07,5,Brown Bullfinch,3,S+H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4205,10/04/2024,07:02,08:07,5,Ashy Drongo,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4206,10/04/2024,07:02,08:07,5,Yellow-cheeked Tit,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4207,10/04/2024,07:02,08:07,5,Barred Cuckoo-Dove,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4208,10/04/2024,07:02,08:07,5,Long-tailed Minivet,7,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4209,10/04/2024,07:02,08:07,5,Rusty-fronted Barwing,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4210,10/04/2024,07:02,08:07,5,Yellow-bellied Fantail,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4211,10/04/2024,07:02,08:07,5,Striated Bulbul,7,S+H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4212,10/04/2024,07:02,08:07,5,Green-backed Tit,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4213,10/04/2024,07:02,08:07,5,Fire-breasted Flowerpecker,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4214,11/04/2024,06:14,07:40,5,Grey Bushchat,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4215,11/04/2024,06:14,07:40,5,Green-backed Tit,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4216,11/04/2024,06:14,07:40,5,Black-crested Bulbul,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4217,11/04/2024,06:14,07:40,5,Rufous-crowned Prinia,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4218,11/04/2024,06:14,07:40,5,Great Barbet,3,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4219,11/04/2024,06:14,07:40,5,Little Bunting,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4220,11/04/2024,06:14,07:40,5,Mrs. Gould's Sunbird,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4221,11/04/2024,06:14,07:40,5,White-throated Fantail,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4222,11/04/2024,06:14,07:40,5,Flavescent Bulbul,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4223,11/04/2024,06:14,07:40,5,Grey Treepie,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4224,11/04/2024,06:14,07:40,5,Beautiful Sibia,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4225,11/04/2024,06:14,07:40,5,Golden-throated Barbet,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4226,11/04/2024,06:14,07:40,5,Mountain Bulbul,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4227,11/04/2024,06:14,07:40,5,Grey Sibia,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4228,11/04/2024,06:14,07:40,5,Yellow-bellied Fantail,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4229,11/04/2024,06:14,07:40,5,Rufous-capped Fulvetta,6,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4230,11/04/2024,06:14,07:40,5,Whiskered Yuhina,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4231,11/04/2024,06:14,07:40,5,Fire-breasted Flowerpecker,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4232,11/04/2024,06:14,07:40,5,Crested Finchbill,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4233,11/04/2024,06:14,07:40,5,Yellow-vented Flowerpecker,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4234,11/04/2024,06:14,07:40,5,Indian White-eye,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4235,11/05/2024,06:38,07:37,5,Great Barbet,3,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4236,11/05/2024,06:38,07:37,5,Little Bunting,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4237,11/05/2024,06:38,07:37,5,Grey Sibia,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4238,11/05/2024,06:38,07:37,5,Rufous-crowned Prinia,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4239,11/05/2024,06:38,07:37,5,Grey Bushchat,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4240,11/05/2024,06:38,07:37,5,Mrs. Gould's Sunbird,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4241,11/05/2024,06:38,07:37,5,Ashy Drongo,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4242,11/05/2024,06:38,07:37,5,Silver-eared Mesia,7,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4243,11/05/2024,06:38,07:37,5,Whiskered Yuhina,6,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4244,11/05/2024,06:38,07:37,5,Black-crested Bulbul,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4245,11/05/2024,06:38,07:37,5,White-throated Fantail,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4246,11/05/2024,06:38,07:37,5,Grey Treepie,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4247,11/05/2024,06:38,07:37,5,Bar-throated Minla,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4248,11/05/2024,06:38,07:37,5,Scarlet Minivet,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4249,11/05/2024,06:38,07:37,5,Golden-throated Barbet,2,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4250,11/05/2024,06:38,07:37,5,Beautiful Sibia,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4251,11/05/2024,06:38,07:37,5,Hill Partridge,1,H,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4252,11/05/2024,06:38,07:37,5,Streaked Spiderhunter,1,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4253,11/05/2024,06:38,07:37,5,Black-throated Tit,5,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4254,11/05/2024,06:38,07:37,5,Common Rosefinch,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4255,11/05/2024,06:38,07:37,5,Himalayan Black Bulbul,6,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4256,12/16/2024,07:00,08:00,5,Great Barbet,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4257,12/16/2024,07:00,08:00,5,Mrs. Gould's Sunbird,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4258,12/16/2024,07:00,08:00,5,Silver-eared Mesia,5,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4259,12/16/2024,07:00,08:00,5,Fire-breasted Flowerpecker,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4260,12/16/2024,07:00,08:00,5,Rusty-fronted Barwing,3,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4261,12/16/2024,07:00,08:00,5,Golden-throated Barbet,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4262,12/16/2024,07:00,08:00,5,Minivet sp.,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4263,12/16/2024,07:00,08:00,5,Whiskered Yuhina,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4264,12/16/2024,07:00,08:00,5,Green-backed Tit,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4265,12/16/2024,07:00,08:00,5,Beautiful Sibia,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4266,12/17/2024,07:00,08:00,5,Great Barbet,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4267,12/17/2024,07:00,08:00,5,Mrs. Gould's Sunbird,2,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
4268,12/17/2024,07:00,08:00,5,Crested Finchbill,4,S,25.77011,94.9691,hunted,,1649.6265,877,2402,2489,2549
